code,name,state,territory,country,quiz,latitude,longitude,population,national_capital,state_capital,manually_added,nicknames,db_match
mexico-43514,Nuevo Lázaro Cárdenas,Chiapas,,Mexico,mexico,16.7107186,-91.8739806,162,0,0,0,,
mexico-43515,Nuevo Paraíso,Veracruz,,Mexico,mexico,17.5001225,-94.7643564,162,0,0,0,,
mexico-43516,Ojite,Veracruz,,Mexico,mexico,20.9547381,-97.5252744,162,0,0,0,,
mexico-43517,Ojo de Agua,Oaxaca,,Mexico,mexico,17.1491617,-97.05119,162,0,0,0,,
mexico-43518,Orilla del Mar,Oaxaca,,Mexico,mexico,16.9941872,-95.9630561,162,0,0,0,,
mexico-43519,Ozultetla,Veracruz,,Mexico,mexico,20.7493383,-98.34887,162,0,0,0,,
mexico-43520,Paguayo Barrio Arriba,San Luis Potosí,,Mexico,mexico,21.3229314,-98.8338411,162,0,0,0,,
mexico-43521,Pared Gruesa,Hidalgo,,Mexico,mexico,21.1340503,-98.9839092,162,0,0,0,,
mexico-43522,Paso Hondo,Chiapas,,Mexico,mexico,16.0951422,-92.2577203,162,0,0,0,,
mexico-43523,Pata Mole,Veracruz,,Mexico,mexico,19.5642328,-97.0648547,162,0,0,0,,
mexico-43524,Pedregales Borbollón,Hidalgo,,Mexico,mexico,20.2157414,-99.7313811,162,0,0,0,,
mexico-43525,Pezmayo Santiago,San Luis Potosí,,Mexico,mexico,21.2071169,-98.8837353,162,0,0,0,,
mexico-43526,Piedras Grandes,Guerrero,,Mexico,mexico,17.4505428,-100.4499475,162,0,0,0,,
mexico-43527,Plan de Basura,Oaxaca,,Mexico,mexico,18.1306092,-96.8567553,162,0,0,0,,
mexico-43528,Plan de Guadalupe,Coahuila,,Mexico,mexico,26.2102864,-101.3467781,162,0,0,0,,
mexico-43529,Plan de Zaragoza,Oaxaca,,Mexico,mexico,16.9668808,-97.7470303,162,0,0,0,,
mexico-43530,Pueblo Nuevo,Sonora,,Mexico,mexico,27.4645722,-110.1947292,162,0,0,0,,
mexico-43531,Puerto de San Felipe,Michoacán,,Mexico,mexico,19.4835453,-100.3619433,162,0,0,0,,
mexico-43532,Ranchería el Consuelo,México,,Mexico,mexico,19.7441061,-100.0528344,162,0,0,0,,
mexico-43533,Rancho Nuevo,Veracruz,,Mexico,mexico,20.9016794,-97.5715753,162,0,0,0,,
mexico-43534,Rancho Viejo Cuentla,México,,Mexico,mexico,18.9670522,-100.0103733,162,0,0,0,,
mexico-43535,Rincón del Naranjo,México,,Mexico,mexico,18.9035253,-100.1787056,162,0,0,0,,
mexico-43536,Río Molino,Oaxaca,,Mexico,mexico,16.2069522,-96.4702728,162,0,0,0,,
mexico-43537,Romerillos,Guanajuato,,Mexico,mexico,21.2964875,-99.9004736,162,0,0,0,,
mexico-43538,Saltillito,Chiapas,,Mexico,mexico,15.1770036,-92.5509167,162,0,0,0,,
mexico-43539,San Antonio de Bernales,Guanajuato,,Mexico,mexico,20.5113339,-101.4309261,162,0,0,0,,
mexico-43540,San Cristóbal la Gloria,Chiapas,,Mexico,mexico,17.0776489,-92.6690197,162,0,0,0,,
mexico-43541,San Fernando,Jalisco,,Mexico,mexico,21.0060611,-102.0335833,162,0,0,0,,
mexico-43542,San Francisco,Nuevo León,,Mexico,mexico,23.9458692,-99.9360675,162,0,0,0,,
mexico-43543,San Ignacio,San Luis Potosí,,Mexico,mexico,22.6888667,-101.2101261,162,0,0,0,,
mexico-43544,San Isidro la Raya,Oaxaca,,Mexico,mexico,17.4272119,-98.2679283,162,0,0,0,,
mexico-43545,San José de Barrón,Guanajuato,,Mexico,mexico,21.0342214,-101.6329167,162,0,0,0,,
mexico-43546,San José de las Rusias,Tamaulipas,,Mexico,mexico,23.5586581,-98.0423911,162,0,0,0,,
mexico-43547,San José Patbaxil,Chiapas,,Mexico,mexico,17.0847625,-92.3287178,162,0,0,0,,
mexico-43548,San Juan Logolava,Oaxaca,,Mexico,mexico,16.6768989,-96.8074261,162,0,0,0,,
mexico-43549,San Juan Oriente,Quintana Roo,,Mexico,mexico,20.0181883,-88.6097264,162,0,0,0,,
mexico-43550,San Juanito,Querétaro,,Mexico,mexico,21.2078233,-99.0968133,162,0,0,0,,
mexico-43551,San Lucas,Oaxaca,,Mexico,mexico,15.9524611,-96.4723847,162,0,0,0,,
mexico-43552,San Rafael,Chiapas,,Mexico,mexico,17.0752133,-92.4148767,162,0,0,0,,
mexico-43553,Santa Fe Uno,Campeche,,Mexico,mexico,19.7663133,-89.8877339,162,0,0,0,,
mexico-43554,Santa María Miraflores,Hidalgo,,Mexico,mexico,20.9153867,-99.3330364,162,0,0,0,,
mexico-43555,Santa Rosa Tetlama,Hidalgo,,Mexico,mexico,21.1840167,-98.5345467,162,0,0,0,,
mexico-43556,Sierra Galeana,Chiapas,,Mexico,mexico,15.2568758,-92.2508761,162,0,0,0,,
mexico-43557,Siquirichi,Chihuahua,,Mexico,mexico,27.2701989,-107.2207575,162,0,0,0,,
mexico-43558,Tacota,Jalisco,,Mexico,mexico,20.3745694,-104.2765531,162,0,0,0,,
mexico-43559,Tanque Nuevo,San Luis Potosí,,Mexico,mexico,22.4993472,-100.8791161,162,0,0,0,,
mexico-43560,Táscate del Águila,Chihuahua,,Mexico,mexico,28.4304186,-106.7586492,162,0,0,0,,
mexico-43561,Tepepatlaxtle,Ciudad de México,,Mexico,mexico,19.2023717,-99.11119,162,0,0,0,,
mexico-43562,Tepozoteco,Puebla,,Mexico,mexico,20.0034978,-97.2523247,162,0,0,0,,
mexico-43563,Tezochuca,Hidalgo,,Mexico,mexico,20.5974697,-98.7251208,162,0,0,0,,
mexico-43564,Torrentlán,Guerrero,,Mexico,mexico,17.5800419,-98.6252342,162,0,0,0,,
mexico-43565,Voladero,Oaxaca,,Mexico,mexico,18.2700964,-96.7544847,162,0,0,0,,
mexico-43566,Xicalxochico,Puebla,,Mexico,mexico,19.961045,-97.6624786,162,0,0,0,,
mexico-43567,Zapotes de Rodríguez,Durango,,Mexico,mexico,25.1376225,-106.5612842,162,0,0,0,,
mexico-43568,Zapupal,Veracruz,,Mexico,mexico,21.3660711,-97.8931983,162,0,0,0,,
mexico-43569,Ziróndaro,Michoacán,,Mexico,mexico,19.7603558,-100.7505583,162,0,0,0,,
mexico-43570,Acúmbaro,Michoacán,,Mexico,mexico,19.4060619,-101.2566025,161,0,0,0,,
mexico-43571,Agua el Gabriel,Puebla,,Mexico,mexico,18.3730575,-97.6317567,161,0,0,0,,
mexico-43572,Analco,Puebla,,Mexico,mexico,19.8472225,-97.4905842,161,0,0,0,,
mexico-43573,Arroyo de Cuba,Campeche,,Mexico,mexico,17.9250308,-90.3701714,161,0,0,0,,
mexico-43574,Aviación Florida,Guerrero,,Mexico,mexico,17.272595,-98.6250469,161,0,0,0,,
mexico-43575,Bajío de Guadalupe,Guanajuato,,Mexico,mexico,21.0459131,-101.4412767,161,0,0,0,,
mexico-43576,Barrazas,Durango,,Mexico,mexico,25.134615,-105.4415742,161,0,0,0,,
mexico-43577,Barrio de Dospi,México,,Mexico,mexico,19.5455053,-99.3924236,161,0,0,0,,
mexico-43578,Barrio Guadalupe,Puebla,,Mexico,mexico,18.4043019,-96.8541303,161,0,0,0,,
mexico-43579,Barrio Insurgentes,Chiapas,,Mexico,mexico,16.9288661,-92.09308,161,0,0,0,,
mexico-43580,Bella Vista,Guerrero,,Mexico,mexico,16.8049547,-99.5029586,161,0,0,0,,
mexico-43581,Betania 2da. Sección,Chiapas,,Mexico,mexico,17.2162856,-92.0213514,161,0,0,0,,
mexico-43582,Camarones,Veracruz,,Mexico,mexico,20.5004381,-98.4481775,161,0,0,0,,
mexico-43583,Campo 6 1/2 D,Chihuahua,,Mexico,mexico,28.6004078,-106.9107225,161,0,0,0,,
mexico-43584,Campo Treinta y Cinco,Chihuahua,,Mexico,mexico,28.8179706,-106.8508294,161,0,0,0,,
mexico-43585,Cañada del Acueducto,Ciudad de México,,Mexico,mexico,19.2048181,-99.2092422,161,0,0,0,,
mexico-43586,Cañadas de San Simón,México,,Mexico,mexico,18.9128261,-100.1944517,161,0,0,0,,
mexico-43587,Cerro Benito Juárez,Oaxaca,,Mexico,mexico,18.1377267,-96.5617417,161,0,0,0,,
mexico-43588,Charco Largo,San Luis Potosí,,Mexico,mexico,23.8523178,-101.2122353,161,0,0,0,,
mexico-43589,Chitama,Chiapas,,Mexico,mexico,16.3283639,-92.4488,161,0,0,0,,
mexico-43590,Cochibampo,Sonora,,Mexico,mexico,27.1725631,-108.8261172,161,0,0,0,,
mexico-43591,Colonia el Ameyal,México,,Mexico,mexico,19.1939933,-99.5623519,161,0,0,0,,
mexico-43592,Colonia Mariana,Baja California,,Mexico,mexico,32.2542275,-115.3200539,161,0,0,0,,
mexico-43593,Colonia Mediodía,Veracruz,,Mexico,mexico,20.2821344,-97.4566861,161,0,0,0,,
mexico-43594,Colonia Reforma,Oaxaca,,Mexico,mexico,17.9721828,-96.8286381,161,0,0,0,,
mexico-43595,Comején,Veracruz,,Mexico,mexico,21.0067153,-97.5859367,161,0,0,0,,
mexico-43596,Corral Blanco,Jalisco,,Mexico,mexico,21.5885342,-102.5436372,161,0,0,0,,
mexico-43597,Corregidora,México,,Mexico,mexico,19.0303764,-98.8269211,161,0,0,0,,
mexico-43598,Cortijos de la Gloria,Guanajuato,,Mexico,mexico,21.0846822,-101.7702522,161,0,0,0,,
mexico-43599,Coyol Já,San Luis Potosí,,Mexico,mexico,21.6095686,-98.9559228,161,0,0,0,,
mexico-43600,Cuayo,San Luis Potosí,,Mexico,mexico,21.5682653,-98.8959375,161,0,0,0,,
mexico-43601,Cueva del Toro,Chihuahua,,Mexico,mexico,28.1053261,-107.6422547,161,0,0,0,,
mexico-43602,Dorado Número Tres,Sinaloa,,Mexico,mexico,25.4639103,-108.53531,161,0,0,0,,
mexico-43603,Ejido Rosa de Castilla,Hidalgo,,Mexico,mexico,20.3548017,-98.4330108,161,0,0,0,,
mexico-43604,El Astillero,Zacatecas,,Mexico,mexico,23.4195014,-103.6447831,161,0,0,0,,
mexico-43605,El Barrio,Veracruz,,Mexico,mexico,20.7218478,-97.5430364,161,0,0,0,,
mexico-43606,El Batda,Veracruz,,Mexico,mexico,20.55361,-98.40722,161,0,0,0,,
mexico-43607,El Caballete,Chiapas,,Mexico,mexico,15.5015308,-92.1283911,161,0,0,0,,
mexico-43608,El Cuervo,Chihuahua,,Mexico,mexico,26.9597778,-107.6328492,161,0,0,0,,
mexico-43609,El Estanque,Jalisco,,Mexico,mexico,21.6750792,-102.5692322,161,0,0,0,,
mexico-43610,El Jagüey,Guanajuato,,Mexico,mexico,20.7195503,-101.0866564,161,0,0,0,,
mexico-43611,El Limón Real,Oaxaca,,Mexico,mexico,16.4985731,-98.0572333,161,0,0,0,,
mexico-43612,El Mirador,Veracruz,,Mexico,mexico,21.4703578,-98.4891639,161,0,0,0,,
mexico-43613,El Ocote,Jalisco,,Mexico,mexico,20.693525,-102.1234308,161,0,0,0,,
mexico-43614,El Órgano,Veracruz,,Mexico,mexico,18.8403772,-96.5093731,161,0,0,0,,
mexico-43615,El Peral,Oaxaca,,Mexico,mexico,16.82103,-96.9644306,161,0,0,0,,
mexico-43616,El Puente del Mirador,Michoacán,,Mexico,mexico,19.8606253,-101.5190106,161,0,0,0,,
mexico-43617,El Ranchito,Oaxaca,,Mexico,mexico,16.3725969,-98.1656514,161,0,0,0,,
mexico-43618,El Ranchito,San Luis Potosí,,Mexico,mexico,22.0986111,-100.9480561,161,0,0,0,,
mexico-43619,El Refugio,Nuevo León,,Mexico,mexico,25.5030556,-99.985,161,0,0,0,,
mexico-43620,El Tomatal,Guerrero,,Mexico,mexico,17.1408494,-100.4280925,161,0,0,0,,
mexico-43621,El Venadito,Chihuahua,,Mexico,mexico,25.8861819,-106.9548533,161,0,0,0,,
mexico-43622,El Venado,Michoacán,,Mexico,mexico,20.1324564,-100.2627958,161,0,0,0,,
mexico-43623,El Vidal,Tamaulipas,,Mexico,mexico,23.3027953,-98.0730789,161,0,0,0,,
mexico-43624,Estación Palacho,Veracruz,,Mexico,mexico,22.0216344,-97.9719936,161,0,0,0,,
mexico-43625,Fraccionamiento Totonacapan del Sur,Veracruz,,Mexico,mexico,19.39722,-96.3825,161,0,0,0,,
mexico-43626,Guadalupe de Tayopa,Sonora,,Mexico,mexico,28.3438922,-109.1724803,161,0,0,0,,
mexico-43627,Huaxtla,Veracruz,,Mexico,mexico,19.9150239,-97.2478522,161,0,0,0,,
mexico-43628,Ignacio Zaragoza,Oaxaca,,Mexico,mexico,18.0960628,-96.0605739,161,0,0,0,,
mexico-43629,Ismate y Chilapilla 2da. Sección,Tabasco,,Mexico,mexico,18.0265239,-92.6510331,161,0,0,0,,
mexico-43630,Ixtapan,Veracruz,,Mexico,mexico,19.7680942,-96.8859906,161,0,0,0,,
mexico-43631,Jalpa Grande,Nayarit,,Mexico,mexico,21.1775194,-104.3807278,161,0,0,0,,
mexico-43632,Jerónimo,Sinaloa,,Mexico,mexico,26.0784747,-107.3547797,161,0,0,0,,
mexico-43633,Juanacatlán Grande,Jalisco,,Mexico,mexico,20.5959528,-104.6975761,161,0,0,0,,
mexico-43634,Kilómetro 18 Corredor Comercial Manitoba,Chihuahua,,Mexico,mexico,28.5676444,-106.9143678,161,0,0,0,,
mexico-43635,Kotolchij,Chiapas,,Mexico,mexico,17.012875,-92.5712269,161,0,0,0,,
mexico-43636,La Cañada Silvestre,Jalisco,,Mexico,mexico,20.7022722,-103.0654194,161,0,0,0,,
mexico-43637,La Cueva,San Luis Potosí,,Mexico,mexico,21.4565547,-99.0036153,161,0,0,0,,
mexico-43638,La Gavia,Guerrero,,Mexico,mexico,18.0926531,-100.3759539,161,0,0,0,,
mexico-43639,La Higuera,Tamaulipas,,Mexico,mexico,23.3286461,-100.06754,161,0,0,0,,
mexico-43640,La Laguna de Mazatepec,México,,Mexico,mexico,18.8870814,-100.1107706,161,0,0,0,,
mexico-43641,La Pila,Tabasco,,Mexico,mexico,17.4379094,-92.75327,161,0,0,0,,
mexico-43642,La Playa,Colima,,Mexico,mexico,19.3261111,-104.1186111,161,0,0,0,,
mexico-43643,La Providencia,Chiapas,,Mexico,mexico,17.1345561,-92.2539236,161,0,0,0,,
mexico-43644,La Providencia,Veracruz,,Mexico,mexico,18.2882511,-95.0324506,161,0,0,0,,
mexico-43645,La Reforma,Veracruz,,Mexico,mexico,20.0169086,-96.6399447,161,0,0,0,,
mexico-43646,La Tigra,Campeche,,Mexico,mexico,17.8311464,-90.3237897,161,0,0,0,,
mexico-43647,La Tortolita,Oaxaca,,Mexico,mexico,16.3102,-96.5504194,161,0,0,0,,
mexico-43648,Las Azules,Jalisco,,Mexico,mexico,21.0116617,-102.0425936,161,0,0,0,,
mexico-43649,Las Cebollas,Jalisco,,Mexico,mexico,20.2354531,-104.6084967,161,0,0,0,,
mexico-43650,Las Flores,Oaxaca,,Mexico,mexico,17.0526181,-96.82633,161,0,0,0,,
mexico-43651,Las Minas,Oaxaca,,Mexico,mexico,17.9837817,-96.9607486,161,0,0,0,,
mexico-43652,Las Palmitas,Guerrero,,Mexico,mexico,17.4557119,-99.2277642,161,0,0,0,,
mexico-43653,Las Praderas,Puebla,,Mexico,mexico,18.5226669,-97.1580514,161,0,0,0,,
mexico-43654,Lindavista,Puebla,,Mexico,mexico,20.3147008,-98.0775972,161,0,0,0,,
mexico-43655,Llano Redondo de Zaragoza,México,,Mexico,mexico,19.3505403,-100.3070947,161,0,0,0,,
mexico-43656,Loma Bonita,Veracruz,,Mexico,mexico,19.4985417,-96.83961,161,0,0,0,,
mexico-43657,Loma del Vidrio,Veracruz,,Mexico,mexico,17.9773922,-95.0090708,161,0,0,0,,
mexico-43658,Lomas del Santo,Oaxaca,,Mexico,mexico,16.9995725,-96.7089075,161,0,0,0,,
mexico-43659,Los Azulejos,Coahuila,,Mexico,mexico,25.6399022,-103.3588953,161,0,0,0,,
mexico-43660,Los Cántaros,Guanajuato,,Mexico,mexico,20.5959333,-100.5002056,161,0,0,0,,
mexico-43661,Los Cascabeles,Chiapas,,Mexico,mexico,17.47077,-93.1127369,161,0,0,0,,
mexico-43662,Los Gómez,San Luis Potosí,,Mexico,mexico,22.1511231,-100.8810881,161,0,0,0,,
mexico-43663,Los Nogales,Oaxaca,,Mexico,mexico,17.0416708,-96.8021153,161,0,0,0,,
mexico-43664,Marte,Coahuila,,Mexico,mexico,25.6958181,-101.7663122,161,0,0,0,,
mexico-43665,Mártires de Sinaloa Dos,Sinaloa,,Mexico,mexico,26.3279789,-108.9494081,161,0,0,0,,
mexico-43666,Mendoceño,Chihuahua,,Mexico,mexico,27.9313614,-106.0312089,161,0,0,0,,
mexico-43667,Moxala,Ciudad de México,,Mexico,mexico,19.2073078,-99.0144933,161,0,0,0,,
mexico-43668,Munihuasa,Sonora,,Mexico,mexico,27.1464217,-108.8019897,161,0,0,0,,
mexico-43669,Nuevo Paraíso,Chiapas,,Mexico,mexico,16.9817183,-91.9259183,161,0,0,0,,
mexico-43670,Nuevo Paraíso,Veracruz,,Mexico,mexico,17.4238403,-93.9125069,161,0,0,0,,
mexico-43671,Nuevo San Marcos,Chiapas,,Mexico,mexico,16.4241692,-91.4715703,161,0,0,0,,
mexico-43672,Palma de Oro,Veracruz,,Mexico,mexico,18.0620789,-95.6192544,161,0,0,0,,
mexico-43673,Peña del Agua,México,,Mexico,mexico,18.6587008,-100.19001,161,0,0,0,,
mexico-43674,Piedra Ancha,Guerrero,,Mexico,mexico,17.4181525,-98.7929797,161,0,0,0,,
mexico-43675,Pintores,Guanajuato,,Mexico,mexico,20.4773139,-101.5988753,161,0,0,0,,
mexico-43676,Potrerillo,Sinaloa,,Mexico,mexico,25.4327328,-107.5734772,161,0,0,0,,
mexico-43677,Potrero,Puebla,,Mexico,mexico,18.20829,-97.0443597,161,0,0,0,,
mexico-43678,Pozo Yutatoma,Oaxaca,,Mexico,mexico,16.4567644,-98.0138486,161,0,0,0,,
mexico-43679,Puebla Nuevo,Chiapas,,Mexico,mexico,16.6418931,-91.9360906,161,0,0,0,,
mexico-43680,Ranchito de Llanes,Sinaloa,,Mexico,mexico,25.9455581,-108.2609533,161,0,0,0,,
mexico-43681,Rancho Nuevo,Nuevo León,,Mexico,mexico,26.3511517,-99.9122533,161,0,0,0,,
mexico-43682,Rancho Nuevo,Oaxaca,,Mexico,mexico,16.8959539,-94.9321342,161,0,0,0,,
mexico-43683,Rincón de Huaraqueo,Michoacán,,Mexico,mexico,19.9243211,-100.5688989,161,0,0,0,,
mexico-43684,Rincón de las Montañas,México,,Mexico,mexico,19.1815736,-98.7992286,161,0,0,0,,
mexico-43685,Río Salinas,Chiapas,,Mexico,mexico,16.1443508,-90.6721411,161,0,0,0,,
mexico-43686,Rodulfo Figueroa,Oaxaca,,Mexico,mexico,16.5545847,-94.1828094,161,0,0,0,,
mexico-43687,San Andrés,Tamaulipas,,Mexico,mexico,25.9516872,-97.7390644,161,0,0,0,,
mexico-43688,San Isidro,Oaxaca,,Mexico,mexico,16.3699875,-98.4009444,161,0,0,0,,
mexico-43689,San Isidro de Bandita,Guanajuato,,Mexico,mexico,20.9636289,-100.8316106,161,0,0,0,,
mexico-43690,San José de Betania,Jalisco,,Mexico,mexico,20.5802431,-102.3913356,161,0,0,0,,
mexico-43691,San Miguel,Zacatecas,,Mexico,mexico,24.9289031,-102.1359503,161,0,0,0,,
mexico-43692,San Nicolás Tepoxtitlán,Puebla,,Mexico,mexico,18.3847431,-97.6784019,161,0,0,0,,
mexico-43693,San Pedro,Chiapas,,Mexico,mexico,17.2947617,-91.5777339,161,0,0,0,,
mexico-43694,San Vicente del Palmar,Oaxaca,,Mexico,mexico,17.5845764,-97.9487153,161,0,0,0,,
mexico-43695,Santa Cruz del Tezontle,Hidalgo,,Mexico,mexico,19.9445344,-99.2337675,161,0,0,0,,
mexico-43696,Santa Emilia,Sonora,,Mexico,mexico,29.1497533,-110.7914644,161,0,0,0,,
mexico-43697,Santa Isabel de Quililla,Jalisco,,Mexico,mexico,20.4942392,-104.3080175,161,0,0,0,,
mexico-43698,Santa Rita,Durango,,Mexico,mexico,24.1228414,-105.7014522,161,0,0,0,,
mexico-43699,Soledad Takinukum,Chiapas,,Mexico,mexico,17.1837883,-92.3168842,161,0,0,0,,
mexico-43700,Sukiamel,San Luis Potosí,,Mexico,mexico,21.1715264,-98.7956925,161,0,0,0,,
mexico-43701,Tepemalintla,Hidalgo,,Mexico,mexico,21.1214839,-98.5185497,161,0,0,0,,
mexico-43702,Tepetlaco,Veracruz,,Mexico,mexico,20.7948633,-98.0987494,161,0,0,0,,
mexico-43703,Tierra Blanca,Chiapas,,Mexico,mexico,16.7495758,-92.3363706,161,0,0,0,,
mexico-43704,Tlamaya,San Luis Potosí,,Mexico,mexico,21.3417892,-98.7983467,161,0,0,0,,
mexico-43705,Tlatempa,Guerrero,,Mexico,mexico,17.5707556,-99.0575147,161,0,0,0,,
mexico-43706,Zona del Canal,Baja California,,Mexico,mexico,32.3871686,-115.0662353,161,0,0,0,,
mexico-43707,Agrícola Oriental,Hidalgo,,Mexico,mexico,20.04282,-98.3469683,160,0,0,0,,
mexico-43708,Agua Tinta Abajo,Jalisco,,Mexico,mexico,21.5448161,-102.6625989,160,0,0,0,,
mexico-43709,Ahuacatitla,Puebla,,Mexico,mexico,20.3082367,-98.1406617,160,0,0,0,,
mexico-43710,Aquiles Córdoba Morán,Veracruz,,Mexico,mexico,19.4892211,-96.7613117,160,0,0,0,,
mexico-43711,Aticpac,Puebla,,Mexico,mexico,18.3482492,-96.9242089,160,0,0,0,,
mexico-43712,Barranca Honda,México,,Mexico,mexico,19.0484889,-99.5277667,160,0,0,0,,
mexico-43713,Buena Vista,Oaxaca,,Mexico,mexico,17.9680628,-96.9621939,160,0,0,0,,
mexico-43714,Campo Grande,Chiapas,,Mexico,mexico,16.5814167,-92.5834333,160,0,0,0,,
mexico-43715,Caratzitumbio,Michoacán,,Mexico,mexico,19.3347078,-101.7298861,160,0,0,0,,
mexico-43716,Casas Viejas,Veracruz,,Mexico,mexico,17.8880769,-94.7082425,160,0,0,0,,
mexico-43717,Chacuala,Hidalgo,,Mexico,mexico,21.3566,-98.53505,160,0,0,0,,
mexico-43718,Cholul,Yucatán,,Mexico,mexico,20.7733889,-87.7938522,160,0,0,0,,
mexico-43719,Clemente Reyes 2da. Sección,Tabasco,,Mexico,mexico,17.7779911,-92.3753611,160,0,0,0,,
mexico-43720,Colonia Benito Juárez,Chihuahua,,Mexico,mexico,26.7338314,-105.1387547,160,0,0,0,,
mexico-43721,Colonia Ernesto Che Guevara,Guerrero,,Mexico,mexico,18.3272953,-99.6280797,160,0,0,0,,
mexico-43722,Colonia Hidalgo,Guerrero,,Mexico,mexico,17.0295086,-98.7993589,160,0,0,0,,
mexico-43723,Colonia Libertad,Oaxaca,,Mexico,mexico,16.7887503,-96.3908708,160,0,0,0,,
mexico-43724,Colonia los Manueles,San Luis Potosí,,Mexico,mexico,21.8765522,-101.3310211,160,0,0,0,,
mexico-43725,Colonia Ojo de Agua,Oaxaca,,Mexico,mexico,17.0414853,-96.7783144,160,0,0,0,,
mexico-43726,Colonia San Pablo,México,,Mexico,mexico,19.2439228,-99.6712397,160,0,0,0,,
mexico-43727,Congotzio,Michoacán,,Mexico,mexico,19.9105047,-101.2789669,160,0,0,0,,
mexico-43728,Cozalapa,Puebla,,Mexico,mexico,19.2435492,-97.1786733,160,0,0,0,,
mexico-43729,Cuamácuaro,Michoacán,,Mexico,mexico,19.0275167,-101.3873978,160,0,0,0,,
mexico-43730,Cuauhtémoc,Veracruz,,Mexico,mexico,18.5093028,-95.1042897,160,0,0,0,,
mexico-43731,Cumbres de Yolotepec,Guerrero,,Mexico,mexico,17.0085953,-98.9876333,160,0,0,0,,
mexico-43732,Eduardo Alday Hernández,Tabasco,,Mexico,mexico,17.6235292,-93.545285,160,0,0,0,,
mexico-43733,El Amate,Veracruz,,Mexico,mexico,18.4655267,-95.2857075,160,0,0,0,,
mexico-43734,El Camarón,Oaxaca,,Mexico,mexico,15.8785906,-96.9978164,160,0,0,0,,
mexico-43735,El Chilarito,Guanajuato,,Mexico,mexico,21.19034,-99.8590197,160,0,0,0,,
mexico-43736,El Chino,Sonora,,Mexico,mexico,26.5703383,-108.9752417,160,0,0,0,,
mexico-43737,El Chote,Veracruz,,Mexico,mexico,21.3463089,-97.8558081,160,0,0,0,,
mexico-43738,El Coyol,Veracruz,,Mexico,mexico,20.7761483,-97.4595672,160,0,0,0,,
mexico-43739,El Higuerón,Tamaulipas,,Mexico,mexico,23.6560714,-99.4118506,160,0,0,0,,
mexico-43740,El Jabalí,Jalisco,,Mexico,mexico,20.4659375,-102.9754061,160,0,0,0,,
mexico-43741,El Jimbal,Veracruz,,Mexico,mexico,17.8538147,-94.4767656,160,0,0,0,,
mexico-43742,El Progreso Yucubey,Oaxaca,,Mexico,mexico,16.9569311,-97.6486233,160,0,0,0,,
mexico-43743,El Puente de San José,Guerrero,,Mexico,mexico,18.4975228,-100.5751244,160,0,0,0,,
mexico-43744,El Refugio,Tamaulipas,,Mexico,mexico,22.4919856,-98.9098103,160,0,0,0,,
mexico-43745,El Rodeo,Jalisco,,Mexico,mexico,19.7108547,-104.3203219,160,0,0,0,,
mexico-43746,El Salitre,Nuevo León,,Mexico,mexico,23.9605372,-99.8302147,160,0,0,0,,
mexico-43747,El Tecomate,Oaxaca,,Mexico,mexico,15.8132728,-96.8327925,160,0,0,0,,
mexico-43748,El Tesoro,Veracruz,,Mexico,mexico,17.2950025,-94.8141317,160,0,0,0,,
mexico-43749,El Trébol Dos,Sinaloa,,Mexico,mexico,22.6436369,-105.4708217,160,0,0,0,,
mexico-43750,Emiliano Zapata Misantla,Veracruz,,Mexico,mexico,17.457845,-94.1025997,160,0,0,0,,
mexico-43751,Fernando Robles López,Zacatecas,,Mexico,mexico,23.1725,-102.9244444,160,0,0,0,,
mexico-43752,Flor de Mayo,Chiapas,,Mexico,mexico,15.2828231,-92.4502544,160,0,0,0,,
mexico-43753,Fraccionamiento Ex-Hacienda San José,Michoacán,,Mexico,mexico,19.7630631,-101.1525656,160,0,0,0,,
mexico-43754,Francisco Villa,Nuevo León,,Mexico,mexico,24.9290472,-100.4106814,160,0,0,0,,
mexico-43755,Guadalupe Victoria,Zacatecas,,Mexico,mexico,22.7925,-103.1325542,160,0,0,0,,
mexico-43756,José María Morelos,Nuevo León,,Mexico,mexico,25.0805539,-100.2016661,160,0,0,0,,
mexico-43757,Josefa Ortiz de Domínguez,Baja California Sur,,Mexico,mexico,25.0012686,-111.83358,160,0,0,0,,
mexico-43758,Kilómetro Treinta y Nueve,Veracruz,,Mexico,mexico,17.9374867,-94.2361361,160,0,0,0,,
mexico-43759,Konlumtic,Chiapas,,Mexico,mexico,16.9046528,-92.5572139,160,0,0,0,,
mexico-43760,La Aduana,San Luis Potosí,,Mexico,mexico,22.5576653,-101.1741631,160,0,0,0,,
mexico-43761,La Angostura,Puebla,,Mexico,mexico,18.0337208,-98.1200625,160,0,0,0,,
mexico-43762,La Barranca,San Luis Potosí,,Mexico,mexico,21.3438889,-99.0422219,160,0,0,0,,
mexico-43763,La Bomba,Sinaloa,,Mexico,mexico,26.0519331,-108.8053903,160,0,0,0,,
mexico-43764,La Carbonera,Oaxaca,,Mexico,mexico,17.265535,-96.9904417,160,0,0,0,,
mexico-43765,La Cuchilla,Sinaloa,,Mexico,mexico,24.3747117,-106.8237483,160,0,0,0,,
mexico-43766,La Felicidad de García Suazo,Guerrero,,Mexico,mexico,17.6214714,-99.7972447,160,0,0,0,,
mexico-43767,La Joya,Guanajuato,,Mexico,mexico,21.1195267,-100.7075764,160,0,0,0,,
